time,roof mechanical,DB,WB,Scored Labels
6/26/2016 1:51:00 AM,-162.05,68,59,-154.353363037109
3/11/2016 3:51:00 AM,76.7,56,54,75.2413787841797
10/15/2016 8:51:00 PM,0,57,51,-1.42274296283722
6/14/2016 12:51:00 PM,-176.15,76,58,-159.992568969727
1/8/2016 10:51:00 PM,191.95,42,38,191.185150146484
8/4/2016 5:51:00 PM,77.95,76,65,88.6043243408203
2/14/2016 5:51:00 PM,-106.2,15,10,-91.8591766357422
11/9/2016 1:51:00 PM,0,54,52,0.268415480852127
3/19/2016 3:51:00 PM,49.15,45,33,48.2030754089355
6/6/2016 6:51:00 AM,-76.33333333,69,66,-66.3508758544922
5/31/2016 1:51:00 AM,49.95,72,68,22.6027698516846
3/10/2016 11:51:00 AM,82.25,74,58,77.6102066040039
10/22/2016 6:51:00 PM,0,49,44,1.23986482620239
5/28/2016 5:51:00 AM,45.1,72,64,50.4465789794922
7/25/2016 11:47:00 PM,-112.45,73,72,-112.699234008789
4/19/2016 10:51:00 AM,-138.3,70,55,105.387992858887
8/4/2016 8:59:00 AM,75,75,67,66.2528533935547
4/20/2016 5:51:00 PM,-140.5,61,47,-158.59245300293
2/20/2016 8:51:00 PM,-123.15,55,45,-99.4842147827148
3/4/2016 6:51:00 AM,67.35,30,28,66.7428817749023
7/22/2016 3:51:00 PM,-105.1,94,75,-25.2906188964844
1/6/2016 6:51:00 PM,189.55,37,28,174.465118408203
6/3/2016 5:34:00 PM,-111.55,69,65,-107.791191101074
4/18/2016 11:51:00 PM,-175.95,64,48,-97.7809829711914
11/19/2016 10:05:00 PM,0,50,48,-0.218535885214806
11/6/2016 3:51:00 AM,0,56,50,0.693755269050598
7/29/2016 5:51:00 PM,-76.1,81,73,-11.8327693939209
11/17/2016 10:51:00 AM,0,59,50,-2.06994366645813
2/3/2016 12:18:00 PM,229.5,53,50,232.557495117188
1/22/2016 1:51:00 PM,226.35,29,22,243.247970581055
12/24/2016 11:51:00 AM,0,40,39,-0.426074087619781
5/30/2016 7:23:00 PM,48.45,75,70,86.0612487792969
4/2/2016 10:04:00 AM,70.55,49,47,72.3195419311523
11/16/2016 3:51:00 AM,0,45,42,-1.3056583404541
8/7/2016 3:51:00 AM,58.25,72,64,55.887508392334
2/23/2016 10:15:00 PM,-137.9,35,34,-137.984115600586
3/5/2016 9:51:00 AM,62.7,32,25,56.4748039245605
3/6/2016 11:51:00 PM,48.75,39,33,43.3170623779297
1/17/2016 3:51:00 PM,208.3,31,29,203.039093017578
7/12/2016 10:51:00 PM,-64.55,73,67,-69.1769332885742
1/4/2016 8:51:00 PM,186.2,18,14,186.826370239258
7/19/2016 6:51:00 PM,-99.25,79,62,-65.8704986572266
7/6/2016 4:51:00 PM,66.3,87,74,-134.110046386719
8/1/2016 8:51:00 AM,104.7,71,67,109.059997558594
11/7/2016 2:51:00 PM,0,52,41,0.3288833796978
10/20/2016 4:51:00 AM,0,63,56,-1.33088397979736
7/16/2016 1:51:00 PM,-96.3,88,74,-117.742164611816
2/10/2016 4:30:00 AM,-72.85,33,31,-98.1766967773438
12/27/2016 6:51:00 PM,0,52,44,-5.85672903060913
4/23/2016 4:38:00 AM,66.3,63,61,90.1682052612305
3/29/2016 5:51:00 PM,71.8,49,35,73.9012069702148
3/22/2016 11:51:00 AM,-58.9,48,36,37.2551422119141
6/7/2016 12:51:00 AM,-76.4,74,65,-64.8599700927734
3/16/2016 10:51:00 AM,77.6,59,51,83.3722381591797
4/2/2016 10:49:00 PM,72.75,50,47,71.8055725097656
10/29/2016 4:51:00 AM,0,40,37,-3.55658864974976
7/4/2016 9:49:00 PM,-155.5,70,67,-156.855743408203
3/4/2016 10:43:00 AM,66.05,30,28,66.7428817749023
2/13/2016 11:51:00 PM,-72.85,6,3,-91.8591766357422
8/30/2016 6:51:00 AM,-102.65,72,64,-107.285133361816
10/1/2016 10:51:00 AM,0,60,57,-4.63895463943481
12/29/2016 2:54:00 PM,0,46,45,0.0664578825235367
5/4/2016 4:51:00 AM,-102.7,50,47,-149.760314941406
12/11/2016 11:51:00 AM,79.35,34,27,81.2249526977539
3/15/2016 7:51:00 AM,74.95,45,43,86.4156646728516
1/16/2016 6:51:00 AM,208.3,43,41,207.803771972656
12/26/2016 5:51:00 PM,0,47,45,1.35977816581726
4/22/2016 5:51:00 PM,-165.05,76,62,-65.3325271606445
2/26/2016 10:51:00 PM,-116.5,28,22,-94.1497039794922
9/4/2016 3:51:00 AM,-119.95,65,58,-118.732124328613
9/13/2016 4:51:00 AM,-127.7,64,60,-125.682594299316
6/26/2016 7:51:00 PM,-164.5,74,61,-219.016052246094
11/15/2016 10:51:00 AM,0,48,47,0.00540859159082174
1/18/2016 4:51:00 AM,208.3,29,23,295.904541015625
9/11/2016 2:51:00 AM,120.95,78,73,91.5495910644531
1/17/2016 2:51:00 PM,208.3,34,29,204.969924926758
4/11/2016 12:51:00 PM,-143.9,61,48,-152.89176940918
4/4/2016 11:49:00 PM,51.6,30,27,47.4048118591309
9/30/2016 11:51:00 AM,-57.1,59,57,-49.7093772888184
2/4/2016 5:51:00 PM,224.8,50,41,228.999389648438
1/9/2016 6:51:00 PM,197.55,46,43,190.483901977539
2/29/2016 11:51:00 PM,47.05,47,39,43.0602531433105
7/10/2016 8:51:00 PM,-71.45,73,64,-115.336822509766
1/23/2016 5:22:00 AM,162.5,24,23,155.044845581055
12/10/2016 4:51:00 AM,76.6,29,25,72.6158065795898
2/10/2016 2:15:00 AM,-85.25,33,31,-107.893852233887
5/6/2016 6:51:00 PM,-142.8,51,49,-140.213760375977
5/9/2016 4:51:00 AM,-92.6,55,45,-84.7551116943359
8/11/2016 5:51:00 AM,104.25,80,75,111.517028808594
8/19/2016 9:51:00 AM,-50.85,81,71,-48.7159576416016
6/9/2016 2:47:00 PM,-122.4,70,53,-148.836868286133
5/24/2016 10:51:00 AM,-176.25,64,59,-171.036804199219
6/25/2016 4:51:00 PM,-162.75,77,63,-212.445175170898
10/27/2016 4:43:00 PM,0,48,47,0.22797004878521
5/26/2016 8:51:00 PM,-172.15,76,61,-171.479751586914
10/2/2016 9:51:00 AM,0,60,57,-4.63895463943481
10/18/2016 9:51:00 AM,0,74,67,-20.3674602508545
5/5/2016 9:51:00 AM,-151.75,51,46,-122.169929504395
10/26/2016 6:51:00 AM,0,38,34,-10.4190225601196
6/19/2016 11:51:00 AM,-169.55,87,69,-39.8346328735352
6/23/2016 10:51:00 AM,-165.65,76,66,-62.3805847167969
1/26/2016 4:51:00 AM,-23.1,39,34,-24.6670093536377
7/13/2016 11:15:00 PM,-63.8,75,71,-73.6199798583984
9/26/2016 8:51:00 AM,-120.45,63,53,-129.394317626953
2/1/2016 1:51:00 AM,174.7,50,43,175.827850341797
9/15/2016 3:51:00 AM,-129.75,63,55,-127.168365478516
4/20/2016 2:51:00 PM,-145.95,67,45,-137.450317382813
1/11/2016 4:51:00 PM,229.4,32,24,259.831970214844
4/30/2016 9:51:00 PM,-137.45,50,44,-103.116622924805
2/4/2016 4:51:00 AM,151.85,58,56,155.492828369141
2/23/2016 6:03:00 AM,-69.55,37,34,-83.4685363769531
2/5/2016 11:37:00 AM,229.4,32,31,227.328948974609
7/5/2016 7:51:00 PM,-122.2,83,72,-122.655158996582
6/23/2016 11:51:00 PM,-144.7333333,71,66,-131.407608032227
6/19/2016 7:51:00 PM,-171.65,69,62,-156.205184936523
11/20/2016 1:25:00 AM,0,35,34,-0.194992139935493
4/8/2016 10:51:00 PM,-124.4,41,34,-104.615859985352
12/5/2016 8:51:00 AM,0,42,40,0.393262773752213
1/13/2016 10:51:00 PM,192.75,23,18,190.7880859375
10/1/2016 11:51:00 PM,0,58,56,-1.18682277202606
7/28/2016 12:51:00 AM,-108.1,80,73,-103.741500854492
11/18/2016 12:51:00 PM,0,61,50,-0.879911959171295
3/20/2016 12:51:00 AM,69.35,38,29,68.3798141479492
7/25/2016 7:21:00 PM,-106.2,74,73,-113.340919494629
4/27/2016 11:51:00 AM,-150.9,56,48,-154.521621704102
6/28/2016 7:51:00 AM,-147.55,69,67,-147.36457824707
2/24/2016 7:33:00 AM,-100.2,38,37,-94.0118560791016
8/1/2016 2:31:00 AM,106.6,70,68,98.1419906616211
1/10/2016 3:47:00 AM,170.15,45,44,172.104598999023
1/29/2016 3:51:00 AM,168.75,37,32,189.401153564453
5/1/2016 7:51:00 PM,-123.6,45,44,-106.256530761719
4/26/2016 3:17:00 PM,-140.3,54,51,57.4060668945313
11/8/2016 10:51:00 PM,0,58,46,-0.20691391825676
12/26/2016 12:39:00 PM,0,39,35,2.54807353019714
3/24/2016 1:58:00 PM,78.15,53,46,81.3280563354492
8/6/2016 1:51:00 PM,119.2,85,75,125.858352661133
2/22/2016 1:51:00 PM,-132.7,51,40,-127.743873596191
8/14/2016 4:51:00 AM,61.95,83,75,69.1560440063477
6/11/2016 4:51:00 AM,-69.25,60,52,-57.9783592224121
3/16/2016 3:51:00 AM,68.25,49,46,80.4796905517578
11/23/2016 1:51:00 PM,0,45,36,-2.29506182670593
4/26/2016 4:51:00 PM,-140.35,51,49,-44.4772682189941
12/1/2016 1:24:00 AM,0,52,51,0.051714614033699
6/22/2016 2:51:00 PM,-169.95,83,62,-163.748138427734
9/27/2016 4:51:00 AM,-116.55,65,64,-117.729232788086
7/25/2016 9:51:00 PM,-105.4,75,74,-104.729621887207
7/31/2016 4:51:00 AM,-94.35,74,73,-84.8043441772461
6/26/2016 3:51:00 AM,-171.45,69,61,-172.362365722656
2/18/2016 5:51:00 AM,-74.45,29,24,-99.2070388793945
9/1/2016 1:15:00 PM,-63.45,73,70,-63.1743354797363
11/23/2016 1:51:00 AM,0,36,31,-1.47962653636932
2/15/2016 9:51:00 AM,-95.6,20,16,-91.7565307617188
9/28/2016 6:49:00 AM,-121.9,63,60,-113.350845336914
11/11/2016 8:51:00 PM,0,44,35,0.990178644657135
9/12/2016 7:51:00 AM,65.35,67,57,65.0311126708984
2/3/2016 2:35:00 PM,229.25,56,54,235.109024047852
12/4/2016 6:51:00 AM,0,39,33,-3.10438203811646
8/3/2016 6:51:00 PM,72.6,72,64,66.1822967529297
9/24/2016 4:51:00 PM,-110.8,68,54,-136.255767822266
1/9/2016 2:51:00 PM,200.3,46,43,190.483901977539
12/6/2016 8:51:00 PM,64,40,38,69.2937316894531
1/26/2016 6:51:00 AM,-22.85,39,34,-24.6670093536377
8/1/2016 3:37:00 AM,98.95,70,68,98.1419906616211
9/19/2016 1:33:00 PM,126.95,71,69,122.541915893555
5/27/2016 1:51:00 PM,59.15,82,70,48.9834327697754
2/5/2016 5:51:00 AM,172.95,33,32,173.880859375
5/28/2016 12:51:00 AM,67.75,75,66,-98.5937728881836
5/6/2016 5:51:00 AM,-81.3,48,47,-124.711715698242
6/20/2016 12:51:00 AM,-172.5,66,61,-168.200790405273
4/23/2016 11:51:00 AM,40,65,56,69.120361328125
1/21/2016 10:51:00 PM,204.45,27,22,205.204345703125
2/15/2016 2:51:00 AM,-74.3,14,10,-91.7565307617188
7/29/2016 8:01:00 AM,-115.7,70,68,-116.641174316406
2/25/2016 3:51:00 AM,-78.45,56,54,-83.6407852172852
9/13/2016 6:51:00 PM,-93.25,73,66,-103.514907836914
3/23/2016 9:51:00 PM,74.9,58,47,93.4613494873047
8/20/2016 4:51:00 AM,-83.15,75,71,-76.8387451171875
8/3/2016 12:51:00 PM,72.15,76,66,90.4232864379883
7/14/2016 3:13:00 AM,-64.15,76,73,-61.0162773132324
9/7/2016 2:22:00 AM,-67.65,72,68,-64.2601699829102
10/3/2016 3:37:00 AM,0,61,59,0.313681185245514
9/19/2016 10:51:00 AM,-66.05,72,71,-80.2984237670898
8/10/2016 12:23:00 PM,144.6,78,77,153.920593261719
12/12/2016 4:51:00 PM,-88.5,44,40,-90.020881652832
10/27/2016 7:51:00 PM,0,54,53,-0.262811928987503
8/18/2016 8:51:00 AM,-49.55,76,70,-40.6754913330078
12/9/2016 5:51:00 PM,68.05,35,28,76.0604705810547
7/30/2016 3:15:00 PM,-75.45,75,73,-82.4873352050781
1/10/2016 10:51:00 PM,162.5,41,35,169.87092590332
6/29/2016 1:51:00 AM,-146.75,69,68,-135.50910949707
2/22/2016 4:51:00 AM,-73.4,40,34,-97.4440765380859
3/2/2016 1:51:00 PM,64.75,42,32,68.9270858764648
10/3/2016 11:06:00 AM,0,68,62,-0.113514482975006
12/13/2016 6:51:00 PM,-118.2,41,35,-116.53426361084
8/10/2016 2:51:00 AM,107.6,75,72,115.817901611328
1/18/2016 9:51:00 AM,208.3,23,18,179.466934204102
5/5/2016 5:51:00 AM,-96.25,47,45,-95.5224075317383
10/21/2016 6:51:00 PM,0,66,65,-1.88413369655609
11/15/2016 5:51:00 AM,0,51,49,-0.430412262678146
11/2/2016 4:51:00 PM,0,68,60,-0.107882589101791
12/7/2016 8:51:00 PM,63.55,45,40,68.0667266845703
11/19/2016 1:51:00 AM,0,53,46,-0.567488849163055
9/13/2016 8:51:00 AM,-113.7,71,64,-113.097213745117
2/22/2016 6:51:00 AM,-84,38,33,-107.496025085449
10/3/2016 7:51:00 AM,0,61,58,-0.195054337382317
11/27/2016 1:51:00 AM,0,40,37,0.396665722131729
10/19/2016 1:51:00 AM,0,71,66,4.38575029373169
12/7/2016 9:51:00 PM,60.6,44,40,65.6261138916016
3/12/2016 5:51:00 PM,79.6,56,47,77.3835906982422
4/17/2016 8:51:00 PM,-112.25,56,45,-87.8492965698242
12/20/2016 7:51:00 AM,0,21,18,3.28092932701111
9/16/2016 2:51:00 PM,-113.8,72,60,-137.951232910156
4/20/2016 4:51:00 AM,67.9,50,40,68.7711868286133
5/29/2016 9:51:00 PM,66.9,71,66,20.6512184143066
4/16/2016 9:51:00 PM,-137,48,42,-85.524543762207
6/2/2016 10:51:00 PM,-73.5,65,61,-88.5173873901367
9/8/2016 3:51:00 PM,-44.9,85,75,-61.5969352722168
9/25/2016 2:51:00 AM,-129.85,56,49,-124.554161071777
8/17/2016 2:51:00 AM,104.5,79,74,117.20539855957
5/7/2016 6:51:00 AM,-87.6,49,48,-94.2235717773438
4/21/2016 11:51:00 PM,74.75,66,55,-148.225357055664
11/19/2016 9:51:00 AM,0,55,49,-1.12803876399994
5/4/2016 5:42:00 AM,-99.25,49,47,-108.357963562012
3/15/2016 2:51:00 PM,75.15,54,49,78.0234985351563
7/6/2016 7:51:00 PM,-157.2,83,73,-161.303146362305
11/26/2016 3:51:00 PM,0,48,41,0.781823456287384
7/29/2016 2:51:00 AM,-119.7,73,71,-119.124778747559
5/28/2016 1:51:00 PM,71.1,90,74,26.2840938568115
3/25/2016 9:51:00 PM,77.35,52,43,70.3637161254883
4/16/2016 5:51:00 PM,-134.3,62,44,-131.957717895508
10/30/2016 9:51:00 PM,0,56,54,-0.159073650836945
11/27/2016 4:51:00 PM,0,46,38,0.443591207265854
8/28/2016 6:51:00 PM,-95.45,77,69,-105.574348449707
9/23/2016 9:51:00 AM,-110.65,77,62,-109.95532989502
9/15/2016 10:51:00 AM,-120.35,70,56,-121.489250183105
7/10/2016 10:51:00 PM,-57.65,70,63,-91.9310455322266
8/1/2016 8:44:00 AM,103.95,72,68,99.9088592529297
6/4/2016 7:51:00 PM,-90.75,67,66,-72.8871231079102
12/31/2016 7:51:00 AM,0,32,27,1.41113901138306
4/3/2016 1:51:00 AM,73.05,41,38,58.1522483825684
6/12/2016 10:51:00 AM,-80.5,82,60,-97.3954849243164
5/30/2016 9:42:00 PM,38.55,73,69,49.1838912963867
6/8/2016 7:51:00 AM,-92.75,63,55,-35.5953254699707
6/5/2016 10:16:00 AM,-92.3,66,64,-80.2038879394531
12/22/2016 11:51:00 PM,0,40,35,1.48288321495056
6/4/2016 1:51:00 PM,-103.3,80,70,-94.0760498046875
2/3/2016 8:51:00 PM,221,58,56,155.492828369141
1/17/2016 10:51:00 AM,208.3,35,29,198.630233764648
10/27/2016 5:51:00 AM,0,43,38,2.32592916488647
12/23/2016 5:51:00 AM,0,39,33,-3.332594871521
8/21/2016 3:51:00 AM,-78.5,77,73,-64.3805313110352
8/28/2016 9:51:00 AM,-95.15,82,70,-121.174118041992
4/14/2016 11:51:00 PM,-119.95,45,39,-92.6970367431641
5/4/2016 4:51:00 PM,-164,50,48,-141.241165161133
11/29/2016 11:02:00 AM,0,56,54,0.28008359670639
12/15/2016 3:51:00 PM,0,22,16,0.679762721061707
5/30/2016 10:51:00 PM,47.05,73,69,49.1838912963867
7/28/2016 4:51:00 AM,98.3,77,73,-47.3163604736328
9/6/2016 6:51:00 PM,-60.8,78,68,-26.5142402648926
7/7/2016 3:51:00 PM,-143.7,83,75,-39.3416328430176
3/4/2016 5:14:00 AM,59.25,31,29,65.8278579711914
10/23/2016 7:51:00 PM,0,58,48,-0.0366525873541832
2/12/2016 12:51:00 PM,-115.95,25,19,-105.274696350098
2/11/2016 9:51:00 PM,-130.8,20,15,-110.175430297852
9/16/2016 9:51:00 PM,-122.55,63,57,-118.046592712402
12/1/2016 9:51:00 PM,0,44,37,0.356287658214569
5/6/2016 4:51:00 PM,-149.85,53,50,-148.029159545898
12/2/2016 9:51:00 PM,0,45,38,0.48278072476387
3/19/2016 6:51:00 AM,67.15,37,31,57.062858581543
5/16/2016 6:51:00 PM,-99.65,64,48,-87.4899063110352
11/16/2016 8:51:00 PM,0,54,46,-1.14401018619537
8/31/2016 1:51:00 PM,-59.9,88,71,-64.0020980834961
12/18/2016 8:51:00 AM,0,50,49,0.672860205173492
6/2/2016 4:49:00 AM,-76.5,63,58,-62.1763725280762
3/4/2016 6:18:00 AM,63.05,30,28,66.7428817749023
5/7/2016 12:51:00 PM,-117.35,55,51,-109.030960083008
8/14/2016 6:51:00 AM,113.5,83,76,131.212860107422
2/8/2016 12:51:00 AM,190.7,39,32,186.088256835938
11/15/2016 4:49:00 PM,0,48,47,0.00540859159082174
11/22/2016 11:28:00 AM,0,40,33,-0.0754783228039742
10/31/2016 8:51:00 AM,0,46,40,-0.401849955320358
12/4/2016 11:51:00 AM,0,44,35,4.30292320251465
5/7/2016 2:51:00 PM,-121.5,57,52,-123.913352966309
2/20/2016 9:51:00 AM,-85.5,49,40,-45.5459785461426
8/5/2016 4:51:00 PM,94.15,79,69,100.636131286621
6/21/2016 7:51:00 PM,-148.35,80,60,-57.023136138916
3/8/2016 3:51:00 AM,67.5,52,44,51.1745834350586
1/27/2016 2:51:00 PM,-23.05,44,34,-17.7867527008057
4/7/2016 6:51:00 AM,-89.15,54,49,-86.5357208251953
4/8/2016 6:51:00 PM,-145.6,45,36,-137.566162109375
12/28/2016 9:51:00 AM,0,40,34,1.16814076900482
9/16/2016 1:51:00 PM,-112.2,73,61,-155.262908935547
7/6/2016 12:51:00 AM,-127.55,79,70,-137.020111083984
9/3/2016 9:51:00 AM,-99.55,70,63,-92.9600067138672
10/2/2016 6:22:00 PM,0,63,60,0.241393327713013
11/30/2016 3:51:00 AM,0,55,53,0.324078500270844
10/21/2016 1:09:00 PM,0,68,67,0.437868803739548
11/21/2016 8:51:00 AM,0,37,30,-0.479295939207077
7/12/2016 2:51:00 PM,-143.1,81,69,-113.56664276123
4/28/2016 3:51:00 AM,-84.9,49,40,-73.2607498168945
1/12/2016 6:51:00 AM,176.4,27,21,155.505783081055
12/29/2016 9:51:00 AM,0,42,40,0.243394926190376
7/14/2016 12:46:00 AM,-64.75,75,72,-56.7871551513672
9/14/2016 5:51:00 PM,-56.9,70,69,-47.8227195739746
6/6/2016 4:51:00 AM,-74.65,66,65,-69.8113174438477
8/15/2016 3:51:00 AM,110.15,78,73,126.804710388184
8/14/2016 12:51:00 AM,93.8,84,74,119.64427947998
3/26/2016 5:51:00 AM,64.15,38,33,69.5539855957031
4/20/2016 8:51:00 AM,75.05,57,43,56.5796661376953
9/5/2016 11:51:00 AM,-116.4,75,63,-106.924652099609
4/1/2016 10:51:00 PM,48.55,62,52,27.5429344177246
11/14/2016 5:51:00 AM,0,47,37,0.362013578414917
10/22/2016 5:03:00 AM,0,50,48,-0.763102769851685
10/26/2016 9:51:00 AM,0,44,37,0.599213838577271
6/5/2016 10:20:00 AM,-92.4,66,64,-80.2038879394531
2/18/2016 3:51:00 PM,-142.2,35,26,-150.767517089844
11/19/2016 6:51:00 PM,0,56,52,-0.97527277469635
1/28/2016 9:51:00 PM,227.65,39,32,189.951889038086
8/3/2016 5:51:00 PM,74.3,75,65,78.6517715454102
11/15/2016 8:40:00 AM,0,48,47,0.00540859159082174
4/21/2016 12:51:00 AM,-133.1,52,40,-105.646644592285
12/20/2016 9:51:00 PM,0,32,27,2.46041917800903
9/21/2016 10:51:00 AM,-107.2,78,66,-101.594375610352
4/11/2016 10:51:00 AM,-143.15,55,45,-111.234367370605
6/14/2016 8:51:00 AM,-178.25,64,53,-199.819030761719
7/24/2016 8:51:00 PM,-85.45,83,72,-171.939697265625
6/1/2016 6:51:00 PM,-127.85,75,62,-124.006164550781
1/7/2016 3:51:00 PM,191.7,46,35,190.622955322266
8/15/2016 12:51:00 AM,120.15,80,74,110.818908691406
7/7/2016 7:51:00 AM,-153.05,86,76,-238.516525268555
7/17/2016 4:51:00 AM,-68,75,69,-22.0646057128906
10/31/2016 5:51:00 PM,0,51,42,-0.381181061267853
4/5/2016 4:51:00 PM,61,41,30,43.3872489929199
1/13/2016 12:51:00 AM,185.9,27,21,188.800720214844
6/20/2016 3:51:00 PM,-151.5,79,68,-138.401947021484
7/19/2016 12:51:00 AM,-69.3,76,72,-74.7274398803711
6/28/2016 6:49:00 AM,-147.75,70,67,-156.944946289063
5/1/2016 2:51:00 AM,-80.4,50,42,-92.9946365356445
7/20/2016 2:51:00 AM,-66.85,72,61,-76.5960845947266
3/1/2016 5:51:00 AM,38.9,41,35,44.3198661804199
9/6/2016 8:51:00 AM,-99.95,75,66,-83.7184600830078
1/6/2016 9:51:00 PM,193.2,36,27,206.663558959961
4/3/2016 5:51:00 PM,44.35,40,30,59.3822898864746
5/4/2016 11:51:00 AM,-156.45,50,47,-149.760314941406
2/8/2016 12:17:00 PM,230.05,31,29,232.444961547852
10/16/2016 9:51:00 AM,0,62,56,-0.209611728787422
1/28/2016 4:51:00 AM,-24,33,27,9.29747104644775
10/21/2016 1:39:00 PM,0,68,67,0.437868803739548
2/12/2016 8:51:00 PM,-121.3,23,18,-110.175430297852
4/25/2016 2:51:00 AM,58.5,53,47,59.5216941833496
1/6/2016 12:51:00 PM,217.85,38,28,211.377670288086
3/27/2016 6:51:00 AM,81.95,43,40,80.8618469238281
3/19/2016 8:51:00 PM,46.5,44,33,61.1244926452637
11/14/2016 5:51:00 PM,0,58,43,-0.320465326309204
12/15/2016 11:51:00 AM,0,24,17,-7.5725302696228
6/16/2016 9:51:00 PM,-155.2,68,61,-167.778549194336
6/6/2016 4:51:00 PM,-129.65,81,66,-136.220901489258
6/18/2016 1:51:00 AM,-180.15,63,55,-167.762237548828
7/17/2016 6:51:00 AM,-70.65,76,70,-60.2706985473633
1/11/2016 5:51:00 AM,167.4,32,26,262.621795654297
3/11/2016 8:51:00 AM,80.25,58,50,79.6106948852539
1/13/2016 2:51:00 PM,226.75,28,21,220.964492797852
1/22/2016 11:03:00 PM,179.95,27,23,175.089981079102
3/7/2016 11:51:00 PM,75.2,54,45,77.9208374023438
11/21/2016 7:51:00 PM,0,40,32,2.05222916603088
10/3/2016 4:51:00 PM,0,68,62,-0.738500475883484
10/28/2016 8:51:00 AM,0,46,40,0.710526466369629
1/14/2016 10:51:00 AM,216.4,29,23,266.012878417969
12/4/2016 4:51:00 PM,0,43,34,9.78855133056641
3/11/2016 6:51:00 AM,79,57,53,94.2227554321289
5/22/2016 4:51:00 AM,-80.4,52,50,-70.7716293334961
7/10/2016 7:51:00 AM,-78.45,70,67,-51.0822448730469
12/28/2016 3:51:00 AM,0,39,34,3.65174579620361
8/21/2016 10:41:00 PM,-52.3,75,73,-54.3895149230957
5/5/2016 8:33:00 PM,-147.55,54,49,-140.74186706543
2/26/2016 2:51:00 AM,-81.15,36,30,-86.5280151367188
11/7/2016 8:51:00 AM,0,45,38,-0.141255721449852
2/6/2016 3:51:00 AM,161.75,31,26,165.203155517578
8/21/2016 9:16:00 AM,-78.05,78,75,-72.2549896240234
8/3/2016 1:51:00 PM,74.4,78,67,69.8269653320313
11/15/2016 10:35:00 AM,0,48,47,0.00540859159082174
7/15/2016 4:51:00 PM,-82.9,87,72,-54.0989723205566
1/29/2016 7:51:00 PM,226.15,35,29,188.99787902832
9/7/2016 4:51:00 PM,-50.1,82,71,-60.0075454711914
5/8/2016 6:51:00 AM,-60.4,50,48,-61.9388809204102
7/4/2016 11:01:00 PM,-156.7,69,68,-155.724472045898
4/15/2016 7:51:00 PM,-121.95,49,42,-88.1320495605469
2/2/2016 8:51:00 PM,220.45,44,38,206.04426574707
5/1/2016 10:49:00 AM,-82.25,46,45,-108.106796264648
8/10/2016 6:51:00 PM,144.95,85,76,133.689117431641
8/6/2016 5:18:00 AM,77.1,74,70,57.7887191772461
11/23/2016 6:51:00 AM,0,35,30,7.35649824142456
10/28/2016 4:51:00 AM,0,46,44,-1.08426058292389
6/23/2016 9:51:00 AM,59.05,77,65,-93.3133239746094
11/10/2016 2:44:00 AM,0,44,39,-0.0232704002410173
7/1/2016 1:51:00 PM,-126.05,78,73,-113.845924377441
12/28/2016 4:51:00 PM,0,38,32,-3.18825244903564
9/27/2016 3:51:00 PM,-107.5,73,61,-126.525993347168
7/9/2016 9:49:00 PM,-69,66,65,-70.3211669921875
9/27/2016 12:00:00 AM,-111.45,69,64,-113.633636474609
4/21/2016 9:51:00 PM,77.55,68,56,-127.837364196777
8/1/2016 5:51:00 PM,105.35,74,69,101.965484619141
2/24/2016 3:35:00 AM,-75,37,36,-77.9138488769531
5/30/2016 1:51:00 AM,81.45,70,69,74.7200927734375
5/1/2016 4:51:00 AM,-74.4,50,44,-103.116622924805
4/14/2016 3:51:00 PM,-139.6,62,45,-133.930541992188
3/22/2016 12:51:00 PM,-54.9,51,38,-21.0281410217285
10/21/2016 2:51:00 PM,0,69,67,6.40887928009033
12/21/2016 6:51:00 AM,0,31,26,-2.47912240028381
7/5/2016 3:39:00 AM,-158.9,71,70,-150.494415283203
7/28/2016 8:51:00 AM,-113.7,85,71,16.5076541900635
6/3/2016 1:51:00 AM,-68.15,64,60,-60.0495681762695
6/28/2016 6:51:00 PM,-114.45,72,69,-130.297958374023
6/29/2016 6:11:00 AM,-156.65,68,67,-156.254104614258
5/19/2016 12:51:00 PM,-116.05,69,54,-93.7021636962891
1/23/2016 7:29:00 AM,194.5,25,24,173.507019042969
10/23/2016 8:51:00 AM,0,50,43,0.0514193214476109
4/4/2016 9:51:00 AM,68.5,43,40,77.6350479125977
8/31/2016 6:51:00 PM,-55,79,70,-81.5482635498047
12/19/2016 3:51:00 PM,0,27,21,-1.39143931865692
1/17/2016 5:51:00 PM,208.3,30,29,207.679153442383
3/9/2016 4:51:00 AM,67.75,45,42,72.388786315918
2/28/2016 2:51:00 AM,-84.9,38,32,-84.7723770141602
4/27/2016 2:51:00 AM,-88.85,46,42,-114.989784240723
1/1/2016 1:51:00 AM,-27.2,41,35,-28.6817207336426
6/9/2016 9:51:00 AM,-122.4,62,51,-131.551422119141
1/30/2016 11:51:00 AM,186.85,35,29,176.683654785156
10/16/2016 8:51:00 PM,0,66,60,1.33496737480164
5/8/2016 4:51:00 PM,-116.8,64,47,-98.0285720825195
3/11/2016 10:51:00 AM,81.7,58,48,64.9975051879883
12/3/2016 5:51:00 PM,0,45,38,1.00559759140015
7/14/2016 7:51:00 AM,-84.45,78,75,-43.4912147521973
5/22/2016 3:51:00 AM,-80.4,53,51,-72.3135528564453
7/2/2016 2:51:00 AM,-153.85,68,66,-159.898345947266
